* Measurement data measured by REW V5.20.13
* Source: Primary Sound Capture Driver, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -25.0 dBFS with no timing reference
* Dated: 31/10/2023 5:43:25 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: 64 Audio U6t M15 R1
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	101.356	21.2802
20.299999	101.382	20.3772
20.600000	101.408	19.5121
20.900000	101.433	18.6740
21.200001	101.460	17.8508
21.400000	101.478	17.3056
21.799999	101.512	16.2195
22.000000	101.529	15.6775
22.400000	101.559	14.5971
22.700001	101.580	13.7941
23.000000	101.598	13.0012
23.299999	101.615	12.2189
23.600000	101.631	11.4440
24.000000	101.652	10.4142
24.299999	101.666	9.6399
24.700001	101.680	8.6090
25.000000	101.686	7.8485
25.400000	101.691	6.8691
25.799999	101.695	5.9357
26.200001	101.703	5.0289
26.500000	101.710	4.3467
26.900000	101.720	3.4186
27.200001	101.723	2.7139
27.600000	101.722	1.7872
28.000000	101.715	0.9075
28.500000	101.708	-0.1183
29.000000	101.709	-1.1210
29.500000	101.712	-2.1654
30.000000	101.707	-3.2478
30.400000	101.692	-4.0945
30.700001	101.678	-4.6954
31.100000	101.658	-5.4443
31.500000	101.641	-6.1517
32.000000	101.628	-7.0278
32.500000	101.616	-7.9353
33.000000	101.597	-8.8633
33.500000	101.570	-9.7614
34.000000	101.541	-10.5898
34.500000	101.517	-11.3686
35.000000	101.502	-12.1621
35.500000	101.486	-13.0209
36.000000	101.457	-13.9177
36.500000	101.414	-14.7709
37.000000	101.366	-15.5198
37.500000	101.325	-16.1869
38.200001	101.284	-17.1229
38.700001	101.258	-17.8452
39.500000	101.205	-19.0304
40.000000	101.169	-19.7563
40.599998	101.124	-20.6185
41.200001	101.076	-21.4658
41.799999	101.027	-22.2758
42.500000	100.974	-23.1899
43.099998	100.931	-23.9841
43.700001	100.885	-24.7705
44.400002	100.830	-25.6344
45.000000	100.789	-26.3528
45.500000	100.755	-26.9673
46.200001	100.701	-27.8168
46.799999	100.652	-28.4730
47.500000	100.609	-29.2033
48.200001	100.573	-30.0361
48.700001	100.537	-30.6888
49.400002	100.465	-31.5424
50.000000	100.398	-32.1473
50.799999	100.324	-32.8650
51.500000	100.268	-33.5112
52.200001	100.210	-34.1680
53.000000	100.142	-34.9020
53.799999	100.074	-35.6178
54.500000	100.015	-36.2251
55.200001	99.958	-36.8235
56.000000	99.895	-37.5125
57.000000	99.817	-38.3737
58.000000	99.740	-39.2358
59.000000	99.662	-40.0972
60.000000	99.581	-40.9406
60.799999	99.515	-41.5902
61.500000	99.456	-42.1292
62.200001	99.399	-42.6465
63.000000	99.335	-43.2268
64.000000	99.256	-43.9419
65.000000	99.179	-44.6523
66.000000	99.102	-45.3633
67.000000	99.025	-46.0639
68.000000	98.949	-46.7584
69.000000	98.873	-47.4431
70.000000	98.796	-48.1002
71.000000	98.718	-48.7319
