* Measurement data measured by REW V5.20.13
* Source: Primary Sound Capture Driver, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS with no timing reference
* Dated: 01/11/2023 12:26:41 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: 64Audio Volur M12 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	99.553	14.6710
20.299999	99.583	13.8045
20.600000	99.611	12.9432
20.900000	99.635	12.0935
21.200001	99.657	11.2618
21.400000	99.671	10.7186
21.799999	99.697	9.6551
22.000000	99.710	9.1312
22.400000	99.736	8.0905
22.700001	99.755	7.3111
23.000000	99.773	6.5323
23.299999	99.789	5.7580
23.600000	99.803	4.9915
24.000000	99.820	3.9853
24.299999	99.833	3.2414
24.700001	99.849	2.2585
25.000000	99.860	1.5244
25.400000	99.873	0.5492
25.799999	99.883	-0.4154
26.200001	99.890	-1.3591
26.500000	99.894	-2.0485
26.900000	99.899	-2.9432
27.200001	99.903	-3.6001
27.600000	99.910	-4.4661
28.000000	99.918	-5.3311
28.500000	99.926	-6.4188
29.000000	99.930	-7.5082
29.500000	99.929	-8.5830
30.000000	99.924	-9.6277
30.400000	99.919	-10.4380
30.700001	99.915	-11.0333
31.100000	99.910	-11.8159
31.500000	99.905	-12.5917
32.000000	99.898	-13.5557
32.500000	99.890	-14.5114
33.000000	99.881	-15.4548
33.500000	99.872	-16.3868
34.000000	99.862	-17.3117
34.500000	99.851	-18.2301
35.000000	99.839	-19.1388
35.500000	99.826	-20.0367
36.000000	99.813	-20.9272
36.500000	99.799	-21.8115
37.000000	99.784	-22.6849
37.500000	99.767	-23.5413
38.200001	99.744	-24.7128
38.700001	99.727	-25.5369
39.500000	99.697	-26.8356
40.000000	99.677	-27.6296
40.599998	99.652	-28.5625
41.200001	99.627	-29.4779
41.799999	99.602	-30.3855
42.500000	99.572	-31.4462
43.099998	99.543	-32.3508
43.700001	99.515	-33.2417
44.400002	99.482	-34.2820
45.000000	99.453	-35.1821
45.500000	99.427	-35.9126
46.200001	99.397	-36.8973
46.799999	99.383	-37.7920
47.500000	99.356	-38.9755
48.200001	99.293	-40.1191
48.700001	99.237	-40.7632
49.400002	99.182	-41.4540
50.000000	99.163	-42.0505
50.799999	99.145	-43.0051
51.500000	99.119	-43.8885
52.200001	99.086	-44.7490
53.000000	99.046	-45.7294
53.799999	99.000	-46.6909
54.500000	98.959	-47.4995
55.200001	98.922	-48.2969
56.000000	98.882	-49.2144
57.000000	98.834	-50.3754
58.000000	98.784	-51.5316
59.000000	98.734	-52.6583
60.000000	98.684	-53.7570
60.799999	98.644	-54.6144
61.500000	98.611	-55.3682
62.200001	98.575	-56.1359
63.000000	98.528	-57.0015
64.000000	98.468	-58.0297
65.000000	98.411	-59.0294
66.000000	98.358	-60.0356
67.000000	98.303	-61.0395
68.000000	98.248	-61.9946
69.000000	98.199	-62.9547
70.000000	98.145	-63.9119
71.000000	98.092	-64.8221
72.000000	98.039	-65.7397
73.000000	97.982	-66.6154
74.000000	97.927	-67.4742
75.000000	97.868	-68.3108
76.199997	97.807	-69.2488
77.500000	97.741	-70.3063
78.800003	97.684	-71.2750
80.000000	97.642	-72.2413
81.199997	97.599	-73.2026
82.500000	97.556	-74.3113
83.800003	97.497	-75.4136
85.000000	97.442	-76.3653
86.199997	97.385	-77.3345
87.500000	97.318	-78.3011
88.500000	97.276	-79.0374
90.000000	97.206	-80.1643
91.199997	97.154	-81.0142
92.500000	97.099	-81.9672
93.800003	97.038	-82.8936
95.000000	96.984	-83.7180
96.199997	96.933	-84.5486
