* Measurement data measured by REW V5.20.13
* Source: Primary Sound Capture Driver, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -25.0 dBFS with no timing reference
* Dated: 31/10/2023 5:45:54 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: 64 Audio U6t M20 L1
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	103.636	6.8136
20.299999	103.636	5.9839
20.600000	103.634	5.1641
20.900000	103.632	4.3536
21.200001	103.629	3.5542
21.400000	103.626	3.0287
21.799999	103.619	1.9966
22.000000	103.616	1.4900
22.400000	103.609	0.4943
22.700001	103.604	-0.2385
23.000000	103.600	-0.9613
23.299999	103.596	-1.6774
23.600000	103.593	-2.3906
24.000000	103.588	-3.3420
24.299999	103.583	-4.0559
24.700001	103.571	-4.9995
25.000000	103.559	-5.6892
25.400000	103.540	-6.5699
25.799999	103.519	-7.4005
26.200001	103.501	-8.1940
26.500000	103.489	-8.7797
26.900000	103.474	-9.5628
27.200001	103.463	-10.1558
27.600000	103.444	-10.9488
28.000000	103.421	-11.7326
28.500000	103.388	-12.6866
29.000000	103.352	-13.6102
29.500000	103.314	-14.5059
30.000000	103.276	-15.3719
30.400000	103.245	-16.0467
30.700001	103.224	-16.5479
31.100000	103.196	-17.2194
31.500000	103.169	-17.8999
32.000000	103.131	-18.7560
32.500000	103.089	-19.5950
33.000000	103.046	-20.4000
33.500000	103.004	-21.1781
34.000000	102.964	-21.9479
34.500000	102.923	-22.7163
35.000000	102.881	-23.4730
35.500000	102.836	-24.2056
36.000000	102.792	-24.9156
36.500000	102.748	-25.6135
37.000000	102.704	-26.3045
37.500000	102.658	-26.9831
38.200001	102.591	-27.8993
38.700001	102.545	-28.5327
39.500000	102.470	-29.5317
40.000000	102.424	-30.1500
40.599998	102.366	-30.8809
41.200001	102.308	-31.5959
41.799999	102.249	-32.2965
