* Measurement data measured by REW V5.20.13
* Source: Primary Sound Capture Driver, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS with no timing reference
* Dated: 01/11/2023 12:40:22 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: 64Audio Volur M15 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	101.519	4.8763
20.299999	101.528	4.0464
20.600000	101.531	3.2322
20.900000	101.531	2.4481
21.200001	101.530	1.7013
21.400000	101.530	1.2198
21.799999	101.535	0.2766
22.000000	101.539	-0.1957
22.400000	101.548	-1.1592
22.700001	101.552	-1.8974
23.000000	101.552	-2.6343
23.299999	101.548	-3.3505
23.600000	101.543	-4.0356
24.000000	101.537	-4.9025
24.299999	101.537	-5.5375
24.700001	101.541	-6.3986
25.000000	101.542	-7.0681
25.400000	101.538	-7.9783
25.799999	101.524	-8.8586
26.200001	101.506	-9.6646
26.500000	101.496	-10.2230
26.900000	101.491	-10.9479
27.200001	101.493	-11.5159
27.600000	101.495	-12.3346
28.000000	101.487	-13.1975
28.500000	101.459	-14.2259
29.000000	101.427	-15.1044
29.500000	101.412	-15.8901
30.000000	101.416	-16.7413
30.400000	101.419	-17.5236
30.700001	101.414	-18.1492
31.100000	101.395	-18.9709
31.500000	101.366	-19.7239
32.000000	101.331	-20.5510
32.500000	101.308	-21.3181
33.000000	101.294	-22.1082
33.500000	101.281	-22.9418
34.000000	101.263	-23.7925
34.500000	101.239	-24.6326
35.000000	101.212	-25.4505
35.500000	101.182	-26.2358
36.000000	101.152	-26.9796
36.500000	101.126	-27.6880
37.000000	101.105	-28.3870
37.500000	101.089	-29.1019
38.200001	101.069	-30.1469
38.700001	101.052	-30.9187
39.500000	101.017	-32.1742
40.000000	100.990	-32.9526
40.599998	100.952	-33.8577
41.200001	100.911	-34.7211
41.799999	100.870	-35.5500
42.500000	100.823	-36.4862
43.099998	100.784	-37.2670
43.700001	100.745	-38.0325
44.400002	100.703	-38.9155
45.000000	100.668	-39.6708
45.500000	100.640	-40.3036
46.200001	100.599	-41.1959
46.799999	100.561	-41.9546
47.500000	100.515	-42.8030
48.200001	100.471	-43.6075
48.700001	100.443	-44.1773
49.400002	100.406	-45.0002
50.000000	100.370	-45.7262
50.799999	100.314	-46.6827
51.500000	100.262	-47.4844
52.200001	100.211	-48.2642
53.000000	100.157	-49.1635
53.799999	100.103	-50.0876
54.500000	100.054	-50.8929
55.200001	100.008	-51.6697
56.000000	99.962	-52.5256
57.000000	99.915	-53.5748
58.000000	99.874	-54.5977
59.000000	99.834	-55.5751
60.000000	99.793	-56.5137
60.799999	99.757	-57.2427
61.500000	99.722	-57.8707
62.200001	99.685	-58.5044
63.000000	99.638	-59.2448
64.000000	99.573	-60.1761
65.000000	99.507	-61.1020
66.000000	99.445	-62.0344
67.000000	99.387	-62.9845
68.000000	99.329	-63.9330
69.000000	99.272	-64.8516
70.000000	99.216	-65.7443
71.000000	99.158	-66.6108
72.000000	99.100	-67.4543
73.000000	99.043	-68.2899
74.000000	98.987	-69.1224
75.000000	98.931	-69.9501
76.199997	98.866	-70.9364
77.500000	98.794	-71.9815
78.800003	98.723	-72.9941
80.000000	98.657	-73.9062
81.199997	98.589	-74.8051
82.500000	98.516	-75.7705
83.800003	98.445	-76.7352
85.000000	98.380	-77.6194
86.199997	98.317	-78.4863
87.500000	98.250	-79.4125
88.500000	98.198	-80.1160
90.000000	98.118	-81.1460
91.199997	98.053	-81.9513
92.500000	97.982	-82.8146
93.800003	97.910	-83.6747
95.000000	97.844	-84.4607
96.199997	97.779	-85.2327
97.500000	97.710	-86.0668
98.800003	97.639	-86.9045
100.000000	97.570	-87.6451
101.500000	97.487	-88.5193
103.000000	97.405	-89.3812
104.400002	97.325	-90.1726
106.000000	97.230	-91.0595
107.500000	97.137	-91.8873
109.000000	97.038	-92.6886
110.599998	96.929	-93.4846
112.000000	96.832	-94.1286
113.800003	96.701	-94.8834
115.000000	96.607	-95.3240
117.199997	96.420	-95.9232
118.000000	96.349	-96.0555
120.599998	96.116	-96.0114
122.000000	96.012	-95.6095
124.099998	95.943	-94.5266
125.000000	95.964	-93.9676
126.500000	96.079	-93.1272
128.000000	96.283	-92.6860
131.500000	96.833	-94.2426
132.000000	96.892	-94.7163
134.000000	97.049	-96.8553
136.000000	97.103	-99.0273
138.000000	97.091	-101.0144
140.000000	97.042	-102.7498
143.000000	96.944	-104.9694
145.000000	96.870	-106.2850
147.500000	96.776	-107.7768
150.000000	96.690	-109.1306
152.500000	96.611	-110.3867
155.000000	96.536	-111.5669
157.500000	96.464	-112.7028
160.000000	96.393	-113.8039
162.500000	96.322	-114.8629
165.000000	96.251	-115.8801
167.500000	96.184	-116.8643
170.000000	96.121	-117.8318
172.500000	96.059	-118.7818
175.000000	95.997	-119.7032
177.500000	95.937	-120.5923
180.000000	95.879	-121.4513
182.500000	95.821	-122.2851
185.000000	95.766	-123.0973
187.500000	95.713	-123.8933
190.000000	95.661	-124.6740
192.500000	95.610	-125.4471
195.000000	95.561	-126.2119
197.500000	95.512	-126.9554
200.000000	95.465	-127.6814
203.000000	95.410	-128.5383
206.000000	95.356	-129.3768
209.000000	95.303	-130.1948
212.000000	95.250	-130.9927
214.000000	95.216	-131.5126
218.000000	95.148	-132.5262
220.000000	95.114	-133.0233
224.000000	95.051	-134.0111
227.000000	95.005	-134.7378
230.000000	94.960	-135.4443
233.000000	94.916	-136.1399
236.000000	94.872	-136.8251
240.000000	94.814	-137.7103
243.000000	94.772	-138.3550
247.000000	94.716	-139.1973
250.000000	94.676	-139.8169
254.000000	94.623	-140.6187
258.000000	94.571	-141.4005
262.000000	94.519	-142.1638
265.000000	94.480	-142.7203
269.000000	94.429	-143.4417
272.000000	94.390	-143.9647
276.000000	94.340	-144.6415
280.000000	94.289	-145.2910
285.000000	94.227	-146.0472
290.000000	94.167	-146.7406
295.000000	94.113	-147.3734
