* Measurement data measured by REW V5.20.13
* Source: Primary Sound Capture Driver, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS with no timing reference
* Dated: 01/11/2023 12:24:51 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: 64Audio Volur M20 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	104.920	-11.7438
20.299999	104.901	-12.3937
20.600000	104.881	-13.0327
20.900000	104.862	-13.6621
21.200001	104.841	-14.2810
21.400000	104.827	-14.6877
21.799999	104.800	-15.4896
22.000000	104.786	-15.8870
22.400000	104.761	-16.6807
22.700001	104.742	-17.2794
23.000000	104.723	-17.8835
23.299999	104.704	-18.4923
23.600000	104.684	-19.1032
24.000000	104.655	-19.9146
24.299999	104.633	-20.5151
24.700001	104.602	-21.2996
25.000000	104.578	-21.8750
25.400000	104.548	-22.6274
25.799999	104.519	-23.3669
26.200001	104.489	-24.0936
26.500000	104.467	-24.6275
26.900000	104.437	-25.3222
27.200001	104.416	-25.8319
27.600000	104.388	-26.5032
28.000000	104.361	-27.1746
28.500000	104.325	-28.0169
29.000000	104.285	-28.8464
29.500000	104.241	-29.6465
30.000000	104.199	-30.4231
30.400000	104.166	-31.0423
30.700001	104.141	-31.5109
31.100000	104.107	-32.1400
31.500000	104.071	-32.7678
32.000000	104.025	-33.5416
32.500000	103.979	-34.3008
33.000000	103.933	-35.0485
33.500000	103.889	-35.7847
34.000000	103.845	-36.5077
34.500000	103.803	-37.2197
35.000000	103.762	-37.9246
35.500000	103.721	-38.6210
36.000000	103.680	-39.3038
36.500000	103.638	-39.9719
37.000000	103.597	-40.6309
37.500000	103.555	-41.2862
38.200001	103.494	-42.1991
38.700001	103.449	-42.8463
39.500000	103.372	-43.8657
40.000000	103.323	-44.4854
40.599998	103.267	-45.2162
41.200001	103.214	-45.9554
41.799999	103.162	-46.7057
42.500000	103.100	-47.5647
43.099998	103.049	-48.2798
43.700001	103.001	-48.9882
44.400002	102.945	-49.7864
45.000000	102.900	-50.4380
45.500000	102.865	-50.9871
46.200001	102.806	-51.7518
46.799999	102.747	-52.2939
47.500000	102.701	-52.7860
48.200001	102.690	-53.4397
48.700001	102.673	-54.1152
49.400002	102.601	-55.1282
50.000000	102.511	-55.7950
50.799999	102.413	-56.4465
51.500000	102.353	-57.0686
52.200001	102.292	-57.7744
53.000000	102.221	-58.5803
