20.000000	9.600
20.299999	9.600
20.600000	9.600
20.900000	9.600
21.200001	9.600
21.400000	9.600
21.799999	9.600
22.000000	9.600
22.400000	9.600
22.700001	9.600
23.000000	9.600
23.299999	9.600
23.600000	9.600
24.000000	9.600
24.299999	9.600
24.700001	9.600
25.000000	9.600
25.400000	9.600
25.799999	9.600
26.200001	9.600
26.500000	9.600
26.900000	9.600
27.200001	9.600
27.600000	9.600
28.000000	9.600
28.500000	9.600
29.000000	9.600
29.500000	9.600
30.000000	9.600
30.400000	9.600
30.700001	9.600
31.100000	9.600
31.500000	9.600
32.000000	9.600
32.500000	9.600
33.000000	9.600
33.500000	9.599
34.000000	9.596
34.500000	9.589
35.000000	9.570
35.500000	9.541
36.000000	9.517
36.500000	9.506
37.000000	9.502
37.500000	9.500
38.200001	9.496
38.700001	9.489
39.500000	9.455
40.000000	9.420
40.599998	9.374
41.200001	9.324
41.799999	9.275
42.500000	9.217
43.099998	9.168
43.700001	9.120
44.400002	9.065
45.000000	9.019
45.500000	8.980
46.200001	8.925
46.799999	8.875
47.500000	8.810
48.200001	8.744
48.700001	8.702
49.400002	8.648
50.000000	8.604
50.799999	8.546
51.500000	8.494
52.200001	8.438
53.000000	8.368
53.799999	8.306
54.500000	8.256
55.200001	8.207
56.000000	8.145
57.000000	8.051
58.000000	7.955
59.000000	7.872
60.000000	7.782
60.799999	7.702
61.500000	7.633
62.200001	7.569
63.000000	7.505
64.000000	7.425
65.000000	7.334
66.000000	7.234
67.000000	7.133
68.000000	7.033
69.000000	6.938
70.000000	6.856
71.000000	6.786
72.000000	6.713
73.000000	6.630
74.000000	6.540
75.000000	6.448
76.199997	6.339
77.500000	6.223
78.800003	6.109
80.000000	6.008
81.199997	5.914
82.500000	5.828
83.800003	5.751
85.000000	5.672
86.199997	5.583
87.500000	5.486
88.500000	5.416
90.000000	5.325
91.199997	5.262
92.500000	5.187
93.800003	5.109
95.000000	5.042
96.199997	4.981
97.500000	4.912
98.800003	4.832
100.000000	4.754
101.500000	4.653
103.000000	4.553
104.400002	4.459
106.000000	4.354
107.500000	4.256
109.000000	4.160
110.599998	4.061
112.000000	3.977
113.800003	3.881
115.000000	3.827
117.199997	3.733
118.000000	3.695
120.599998	3.558
122.000000	3.480
124.099998	3.363
125.000000	3.314
126.500000	3.233
128.000000	3.156
131.500000	3.007
132.000000	2.989
134.000000	2.911
136.000000	2.824
138.000000	2.735
140.000000	2.655
143.000000	2.550
145.000000	2.472
147.500000	2.365
150.000000	2.257
152.500000	2.161
155.000000	2.080
157.500000	1.996
160.000000	1.899
162.500000	1.798
165.000000	1.705
167.500000	1.626
170.000000	1.557
172.500000	1.487
175.000000	1.419
177.500000	1.352
180.000000	1.276
182.500000	1.192
185.000000	1.111
187.500000	1.039
190.000000	0.977
192.500000	0.915
195.000000	0.853
197.500000	0.796
200.000000	0.740
203.000000	0.670
206.000000	0.607
209.000000	0.553
212.000000	0.502
214.000000	0.469
218.000000	0.405
220.000000	0.373
224.000000	0.312
227.000000	0.269
230.000000	0.231
233.000000	0.201
236.000000	0.172
240.000000	0.130
243.000000	0.102
247.000000	0.067
250.000000	0.040
254.000000	0.014
258.000000	0.004
262.000000	0.001
265.000000	0.000
269.000000	0.000
272.000000	0.000
276.000000	0.000
280.000000	0.000
285.000000	0.001
290.000000	0.006
295.000000	0.020
300.000000	0.051
304.000000	0.077
307.000000	0.089
311.000000	0.100
315.000000	0.111
320.000000	0.135
325.000000	0.167
330.000000	0.188
335.000000	0.196
340.000000	0.199
345.000000	0.200
350.000000	0.200
355.000000	0.200
360.000000	0.200
365.000000	0.200
370.000000	0.201
375.000000	0.204
382.000000	0.218
387.000000	0.240
395.000000	0.279
400.000000	0.292
406.000000	0.298
412.000000	0.299
418.000000	0.300
425.000000	0.301
431.000000	0.303
437.000000	0.309
444.000000	0.327
450.000000	0.354
455.000000	0.375
462.000000	0.392
468.000000	0.399
475.000000	0.406
482.000000	0.420
487.000000	0.438
494.000000	0.467
500.000000	0.485
508.000000	0.496
515.000000	0.500
522.000000	0.504
530.000000	0.513
538.000000	0.535
545.000000	0.561
552.000000	0.582
560.000000	0.594
570.000000	0.600
580.000000	0.605
590.000000	0.620
600.000000	0.651
608.000000	0.677
615.000000	0.691
622.000000	0.700
630.000000	0.711
640.000000	0.735
650.000000	0.767
660.000000	0.790
670.000000	0.802
680.000000	0.818
690.000000	0.847
700.000000	0.888
710.000000	0.931
720.000000	0.971
730.000000	1.004
740.000000	1.038
750.000000	1.077
762.000000	1.126
775.000000	1.175
788.000000	1.212
800.000000	1.248
812.000000	1.284
825.000000	1.318
838.000000	1.356
850.000000	1.390
862.000000	1.420
875.000000	1.456
885.000000	1.483
900.000000	1.519
912.000000	1.551
925.000000	1.585
938.000000	1.614
950.000000	1.643
962.000000	1.672
975.000000	1.693
988.000000	1.711
1000.000000	1.733
1015.000000	1.767
1030.000000	1.800
1044.000000	1.832
1060.000000	1.877
1075.000000	1.923
1090.000000	1.973
1106.000000	2.029
1120.000000	2.085
1138.000000	2.160
1150.000000	2.206
1172.000000	2.294
1180.000000	2.327
1206.000000	2.429
1220.000000	2.489
1241.000000	2.594
1250.000000	2.642
1265.000000	2.724
1280.000000	2.808
1315.000000	3.022
1320.000000	3.056
1340.000000	3.191
1360.000000	3.314
1380.000000	3.427
1400.000000	3.541
1430.000000	3.730
1450.000000	3.857
1475.000000	4.012
1500.000000	4.170
1525.000000	4.322
1550.000000	4.476
1575.000000	4.637
1600.000000	4.799
1625.000000	4.960
1650.000000	5.121
1675.000000	5.282
1700.000000	5.450
1725.000000	5.620
1750.000000	5.786
1775.000000	5.957
1800.000000	6.138
1825.000000	6.325
1850.000000	6.512
1875.000000	6.698
1900.000000	6.883
1925.000000	7.069
1950.000000	7.259
1975.000000	7.457
2000.000000	7.657
2030.000000	7.889
2060.000000	8.112
2090.000000	8.338
2120.000000	8.569
2140.000000	8.719
2180.000000	9.015
2200.000000	9.163
2240.000000	9.448
2270.000000	9.649
2300.000000	9.849
2330.000000	10.049
2360.000000	10.237
2400.000000	10.455
2430.000000	10.606
2470.000000	10.808
2500.000000	10.954
2540.000000	11.124
2580.000000	11.272
2620.000000	11.414
2650.000000	11.515
2690.000000	11.629
2720.000000	11.701
2760.000000	11.778
2800.000000	11.845
2850.000000	11.928
2900.000000	11.999
2950.000000	12.053
3000.000000	12.084
3040.000000	12.095
3070.000000	12.098
3110.000000	12.099
3150.000000	12.099
3200.000000	12.098
3250.000000	12.091
3300.000000	12.072
3350.000000	12.034
3400.000000	11.982
3450.000000	11.916
3500.000000	11.838
3550.000000	11.762
3600.000000	11.693
3650.000000	11.624
3700.000000	11.544
3750.000000	11.456
3820.000000	11.331
3870.000000	11.241
3950.000000	11.098
4000.000000	11.009
4060.000000	10.897
4120.000000	10.775
4180.000000	10.646
4250.000000	10.506
4310.000000	10.400
4370.000000	10.301
4440.000000	10.190
4500.000000	10.097
4550.000000	10.020
4620.000000	9.915
4680.000000	9.826
4750.000000	9.726
4820.000000	9.633
4870.000000	9.575
4940.000000	9.509
5000.000000	9.462
5080.000000	9.405
5150.000000	9.361
5220.000000	9.324
5300.000000	9.290
5380.000000	9.255
5450.000000	9.228
5520.000000	9.211
5600.000000	9.203
5700.000000	9.199
5800.000000	9.191
5900.000000	9.170
6000.000000	9.135
6080.000000	9.112
6150.000000	9.096
6220.000000	9.080
6300.000000	9.053
6400.000000	9.016
6500.000000	8.982
6600.000000	8.939
6700.000000	8.886
6800.000000	8.824
6900.000000	8.757
7000.000000	8.699
7100.000000	8.646
7200.000000	8.598
7300.000000	8.555
7400.000000	8.520
7500.000000	8.495
7620.000000	8.474
7750.000000	8.470
7880.000000	8.466
8000.000000	8.423
8120.000000	8.313
8250.000000	8.095
8380.000000	7.761
8500.000000	7.334
8620.000000	6.779
8750.000000	6.033
8850.000000	5.369
9000.000000	4.260
9120.000000	3.319
9250.000000	2.307
9380.000000	1.363
9500.000000	0.598
9620.000000	-0.044
9750.000000	-0.607
9880.000000	-1.054
10000.000000	-1.380
10150.000000	-1.693
10300.000000	-1.928
10440.000000	-2.105
10600.000000	-2.285
10750.000000	-2.447
10900.000000	-2.595
11060.000000	-2.733
11200.000000	-2.846
11380.000000	-2.978
11500.000000	-3.045
11720.000000	-3.128
11800.000000	-3.150
12060.000000	-3.189
12200.000000	-3.196
12410.000000	-3.203
12500.000000	-3.208
12650.000000	-3.223
12800.000000	-3.261
13150.000000	-3.578
13200.000000	-3.667
13400.000000	-4.175
13600.000000	-4.974
13800.000000	-6.113
14000.000000	-7.619
14300.000000	-10.545
14500.000000	-12.871
14750.000000	-16.049
15000.000000	-19.263
15250.000000	-22.100
15500.000000	-24.111
15750.000000	-25.165
16000.000000	-25.520
16250.000000	-25.520
16500.000000	-25.430
16750.000000	-25.436
17000.000000	-25.654
17250.000000	-26.149
17500.000000	-26.952
17750.000000	-28.067
18000.000000	-29.480
18250.000000	-31.150
18500.000000	-33.024
18750.000000	-35.050
19000.000000	-37.175
19250.000000	-39.327
19500.000000	-41.350
19750.000000	-42.855
