* Measurement data measured by REW V5.20.13
* Source: Primary Sound Capture Driver, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS with no timing reference
* Dated: 09/11/2023 12:11:25 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Ultimate Ears UE7 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	97.331	-141.3871
20.299999	97.372	-141.9606
20.600000	97.405	-142.5515
20.900000	97.429	-143.1192
21.200001	97.450	-143.6334
21.400000	97.465	-143.9515
21.799999	97.503	-144.5695
22.000000	97.524	-144.8895
22.400000	97.565	-145.5769
22.700001	97.587	-146.1084
23.000000	97.601	-146.6018
23.299999	97.613	-147.0207
23.600000	97.631	-147.3724
24.000000	97.673	-147.8074
24.299999	97.715	-148.1900
24.700001	97.771	-148.8353
25.000000	97.798	-149.3866
25.400000	97.807	-150.0833
25.799999	97.799	-150.5836
26.200001	97.804	-150.8634
26.500000	97.828	-151.0165
26.900000	97.889	-151.3012
27.200001	97.942	-151.6526
27.600000	98.000	-152.3063
28.000000	98.029	-153.0527
28.500000	98.026	-153.8925
29.000000	98.008	-154.5128
29.500000	98.001	-154.9785
30.000000	98.010	-155.4145
30.400000	98.025	-155.7962
30.700001	98.037	-156.1136
31.100000	98.050	-156.5764
31.500000	98.055	-157.0587
32.000000	98.048	-157.6138
32.500000	98.037	-158.0479
33.000000	98.038	-158.3898
33.500000	98.051	-158.7337
34.000000	98.067	-159.1149
34.500000	98.079	-159.4789
35.000000	98.094	-159.8049
35.500000	98.116	-160.1672
36.000000	98.127	-160.6034
36.500000	98.114	-160.9910
37.000000	98.094	-161.1620
37.500000	98.104	-161.1635
38.200001	98.178	-161.4025
38.700001	98.220	-161.9265
39.500000	98.201	-162.7343
40.000000	98.184	-162.9084
40.599998	98.217	-163.0278
41.200001	98.285	-163.4843
41.799999	98.324	-164.2621
42.500000	98.308	-165.1374
43.099998	98.273	-165.6507
43.700001	98.242	-165.9762
44.400002	98.221	-166.1828
45.000000	98.225	-166.2901
45.500000	98.240	-166.4120
46.200001	98.261	-166.6629
46.799999	98.272	-166.8890
47.500000	98.286	-167.1462
48.200001	98.301	-167.4913
48.700001	98.301	-167.7982
49.400002	98.279	-168.2056
50.000000	98.253	-168.4534
50.799999	98.233	-168.6835
51.500000	98.234	-168.9305
52.200001	98.238	-169.2915
53.000000	98.228	-169.7642
53.799999	98.206	-170.1525
54.500000	98.192	-170.3969
55.200001	98.188	-170.6080
56.000000	98.191	-170.8572
57.000000	98.199	-171.1896
58.000000	98.203	-171.5267
59.000000	98.202	-171.8466
60.000000	98.194	-172.1326
60.799999	98.187	-172.3066
61.500000	98.185	-172.4412
62.200001	98.184	-172.5973
63.000000	98.179	-172.7896
64.000000	98.169	-173.0151
65.000000	98.157	-173.2647
66.000000	98.140	-173.5102
67.000000	98.128	-173.7565
68.000000	98.117	-174.0438
69.000000	98.104	-174.3162
70.000000	98.093	-174.5674
71.000000	98.080	-174.7472
72.000000	98.076	-174.8081
73.000000	98.092	-174.8428
74.000000	98.117	-174.9878
75.000000	98.128	-175.2527
76.199997	98.116	-175.5194
77.500000	98.112	-175.7468
78.800003	98.111	-176.1006
80.000000	98.096	-176.4243
81.199997	98.085	-176.6424
82.500000	98.085	-176.8911
83.800003	98.077	-177.1585
85.000000	98.069	-177.3728
86.199997	98.058	-177.5997
87.500000	98.044	-177.8464
88.500000	98.033	-178.0347
90.000000	98.017	-178.3022
91.199997	98.006	-178.5023
92.500000	97.996	-178.7099
93.800003	97.982	-178.9194
95.000000	97.965	-179.0934
96.199997	97.948	-179.2465
97.500000	97.931	-179.4136
98.800003	97.915	-179.5818
100.000000	97.901	-179.7357
101.500000	97.887	-179.9334
103.000000	97.871	179.8716
104.400002	97.855	179.7138
106.000000	97.837	179.5534
107.500000	97.818	179.4107
109.000000	97.797	179.2669
110.599998	97.774	179.1002
112.000000	97.752	178.9521
113.800003	97.723	178.7810
115.000000	97.704	178.6906
117.199997	97.673	178.5424
118.000000	97.661	178.4835
120.599998	97.615	178.2967
122.000000	97.588	178.2079
124.099998	97.547	178.0909
125.000000	97.528	178.0541
126.500000	97.496	178.0182
128.000000	97.462	178.0111
131.500000	97.376	178.1255
132.000000	97.363	178.1602
134.000000	97.310	178.3624
136.000000	97.258	178.6993
138.000000	97.215	179.2150
140.000000	97.195	179.9409
143.000000	97.267	-178.6752
145.000000	97.413	-177.8787
147.500000	97.670	-177.5797
150.000000	97.914	-178.2531
152.500000	98.063	-179.5200
155.000000	98.111	179.1666
157.500000	98.093	178.0809
160.000000	98.046	177.2341
162.500000	97.991	176.5748
165.000000	97.941	176.0591
167.500000	97.895	175.6500
170.000000	97.852	175.2999
172.500000	97.808	174.9959
175.000000	97.768	174.7281
177.500000	97.729	174.4839
180.000000	97.692	174.2661
182.500000	97.657	174.0555
185.000000	97.623	173.8553
187.500000	97.588	173.6604
190.000000	97.552	173.4801
192.500000	97.516	173.3250
195.000000	97.482	173.1968
197.500000	97.452	173.0829
200.000000	97.424	172.9681
203.000000	97.389	172.8304
206.000000	97.353	172.6961
209.000000	97.319	172.5553
212.000000	97.287	172.4055
214.000000	97.264	172.3112
218.000000	97.217	172.1418
220.000000	97.195	172.0625
224.000000	97.155	171.9214
227.000000	97.125	171.8336
230.000000	97.095	171.7526
233.000000	97.064	171.6635
236.000000	97.030	171.5766
240.000000	96.981	171.4750
243.000000	96.946	171.3962
247.000000	96.903	171.2893
250.000000	96.871	171.2151
254.000000	96.827	171.1293
258.000000	96.781	171.0592
262.000000	96.734	171.0092
265.000000	96.697	170.9859
269.000000	96.646	170.9740
272.000000	96.609	170.9806
276.000000	96.562	171.0154
280.000000	96.513	171.0822
285.000000	96.450	171.1981
290.000000	96.390	171.4083
295.000000	96.340	171.7546
300.000000	96.320	172.2324
304.000000	96.334	172.6552
307.000000	96.364	172.9105
311.000000	96.425	173.0574
315.000000	96.489	172.9380
320.000000	96.542	172.4958
325.000000	96.555	171.9278
330.000000	96.535	171.4025
335.000000	96.496	170.9756
340.000000	96.447	170.6443
345.000000	96.394	170.3904
350.000000	96.338	170.1937
355.000000	96.281	170.0413
360.000000	96.225	169.9269
365.000000	96.172	169.8378
370.000000	96.123	169.7650
375.000000	96.075	169.7071
382.000000	96.010	169.6364
387.000000	95.965	169.5934
395.000000	95.893	169.5569
400.000000	95.847	169.5474
406.000000	95.793	169.5561
412.000000	95.740	169.5848
418.000000	95.688	169.6117
425.000000	95.630	169.6333
431.000000	95.582	169.6528
437.000000	95.535	169.6763
444.000000	95.480	169.7105
450.000000	95.432	169.7590
455.000000	95.393	169.8131
462.000000	95.338	169.8954
468.000000	95.290	169.9702
475.000000	95.235	170.0647
482.000000	95.183	170.1542
487.000000	95.147	170.2129
494.000000	95.096	170.3055
500.000000	95.055	170.3937
508.000000	95.001	170.5140
515.000000	94.953	170.6275
522.000000	94.904	170.7545
530.000000	94.851	170.9092
538.000000	94.796	171.0637
545.000000	94.749	171.2038
552.000000	94.704	171.3537
560.000000	94.653	171.5289
570.000000	94.590	171.7561
580.000000	94.530	172.0031
590.000000	94.469	172.2473
600.000000	94.411	172.5162
608.000000	94.366	172.7444
615.000000	94.327	172.9326
622.000000	94.289	173.1223
630.000000	94.248	173.3606
640.000000	94.197	173.6642
650.000000	94.148	173.9723
660.000000	94.100	174.3054
670.000000	94.052	174.6326
680.000000	94.006	174.9720
690.000000	93.964	175.3412
700.000000	93.924	175.6993
710.000000	93.885	176.0507
720.000000	93.848	176.4276
730.000000	93.815	176.8131
740.000000	93.783	177.2027
750.000000	93.751	177.6127
762.000000	93.717	178.1034
775.000000	93.688	178.6295
788.000000	93.662	179.1826
800.000000	93.643	179.6732
812.000000	93.626	-179.8287
825.000000	93.608	-179.2490
838.000000	93.598	-178.6827
850.000000	93.592	-178.1695
862.000000	93.591	-177.6572
875.000000	93.599	-177.1188
885.000000	93.609	-176.7079
900.000000	93.626	-176.0930
912.000000	93.645	-175.6257
925.000000	93.671	-175.1357
938.000000	93.698	-174.6502
950.000000	93.728	-174.2250
962.000000	93.764	-173.8316
975.000000	93.804	-173.4332
988.000000	93.847	-173.0584
1000.000000	93.892	-172.7332
1015.000000	93.949	-172.3652
1030.000000	94.005	-172.0508
1044.000000	94.062	-171.7987
1060.000000	94.126	-171.5493
1075.000000	94.183	-171.3555
1090.000000	94.240	-171.1986
1106.000000	94.300	-171.0703
1120.000000	94.350	-170.9928
1138.000000	94.415	-170.9388
1150.000000	94.458	-170.9333
1172.000000	94.527	-170.9711
1180.000000	94.550	-170.9876
1206.000000	94.619	-171.0556
1220.000000	94.648	-171.1245
1241.000000	94.688	-171.2418
1250.000000	94.705	-171.2912
1265.000000	94.729	-171.3842
1280.000000	94.748	-171.4879
1315.000000	94.786	-171.6874
1320.000000	94.790	-171.7172
1340.000000	94.803	-171.8523
1360.000000	94.815	-171.9698
1380.000000	94.821	-172.0554
1400.000000	94.819	-172.1327
1430.000000	94.813	-172.2050
1450.000000	94.808	-172.2492
1475.000000	94.799	-172.2972
1500.000000	94.788	-172.2747
1525.000000	94.769	-172.2245
1550.000000	94.747	-172.1458
1575.000000	94.723	-172.0060
1600.000000	94.697	-171.8219
1625.000000	94.671	-171.5656
1650.000000	94.651	-171.2414
1675.000000	94.638	-170.8904
1700.000000	94.635	-170.5012
1725.000000	94.637	-170.0780
1750.000000	94.643	-169.6404
1775.000000	94.654	-169.1704
1800.000000	94.673	-168.6750
1825.000000	94.701	-168.1724
1850.000000	94.738	-167.6603
1875.000000	94.782	-167.1500
1900.000000	94.832	-166.6557
1925.000000	94.889	-166.1699
1950.000000	94.954	-165.6878
1975.000000	95.028	-165.2164
2000.000000	95.110	-164.7593
2030.000000	95.222	-164.2249
2060.000000	95.345	-163.7311
2090.000000	95.483	-163.3192
2120.000000	95.634	-163.0045
2140.000000	95.740	-162.8601
2180.000000	95.964	-162.7647
2200.000000	96.077	-162.8199
2240.000000	96.300	-163.1384
2270.000000	96.455	-163.5579
2300.000000	96.593	-164.1101
2330.000000	96.712	-164.7698
2360.000000	96.807	-165.5112
2400.000000	96.892	-166.5384
2430.000000	96.926	-167.2793
2470.000000	96.936	-168.1770
2500.000000	96.922	-168.7363
2540.000000	96.885	-169.2916
2580.000000	96.837	-169.6176
2620.000000	96.788	-169.6946
2650.000000	96.758	-169.6056
2690.000000	96.736	-169.3423
2720.000000	96.738	-169.0598
2760.000000	96.769	-168.6260
2800.000000	96.834	-168.2236
2850.000000	96.951	-167.8537
2900.000000	97.088	-167.6719
2950.000000	97.234	-167.6602
3000.000000	97.385	-167.7450
3040.000000	97.513	-167.8795
3070.000000	97.616	-168.0354
3110.000000	97.763	-168.3355
3150.000000	97.921	-168.7722
3200.000000	98.124	-169.5584
3250.000000	98.323	-170.6478
3300.000000	98.507	-172.0860
3350.000000	98.661	-173.8906
3400.000000	98.765	-176.0314
3450.000000	98.800	-178.4640
3500.000000	98.747	178.9214
3550.000000	98.593	176.3198
3600.000000	98.338	173.9392
3650.000000	97.995	171.9790
3700.000000	97.584	170.5974
3750.000000	97.129	169.8795
3820.000000	96.467	170.0312
3870.000000	96.007	170.9390
3950.000000	95.354	173.5807
4000.000000	95.022	175.8376
4060.000000	94.719	178.9895
4120.000000	94.528	-177.5468
4180.000000	94.450	-173.9312
4250.000000	94.497	-169.7217
4310.000000	94.648	-166.2722
4370.000000	94.892	-163.0956
4440.000000	95.277	-159.8675
4500.000000	95.674	-157.5916
4550.000000	96.039	-156.0879
4620.000000	96.586	-154.6533
4680.000000	97.068	-154.0790
4750.000000	97.618	-154.1706
4820.000000	98.126	-155.0451
4870.000000	98.445	-156.0877
4940.000000	98.809	-157.9957
5000.000000	99.037	-159.9065
5080.000000	99.217	-162.5919
5150.000000	99.272	-164.8506
5220.000000	99.247	-166.8595
5300.000000	99.150	-168.7304
5380.000000	99.008	-170.1072
5450.000000	98.868	-170.9314
5520.000000	98.728	-171.4538
5600.000000	98.574	-171.7725
5700.000000	98.390	-171.8837
5800.000000	98.184	-171.5743
5900.000000	98.001	-170.3419
6000.000000	98.001	-168.5944
6080.000000	98.102	-167.7045
6150.000000	98.185	-167.3176
6220.000000	98.248	-166.9964
6300.000000	98.335	-166.5198
6400.000000	98.519	-166.0980
6500.000000	98.740	-166.3765
6600.000000	98.915	-167.3024
6700.000000	99.016	-168.5811
6800.000000	99.041	-169.9696
6900.000000	98.998	-171.2780
7000.000000	98.903	-172.3526
7100.000000	98.778	-173.0853
7200.000000	98.646	-173.4846
7300.000000	98.530	-173.6307
7400.000000	98.437	-173.5890
7500.000000	98.373	-173.4308
7620.000000	98.349	-173.2424
7750.000000	98.384	-173.2932
7880.000000	98.446	-173.8636
8000.000000	98.474	-174.9206
8120.000000	98.428	-176.2973
8250.000000	98.274	-177.7399
8380.000000	98.043	-178.6790
8500.000000	97.817	-178.8569
8620.000000	97.646	-178.4160
8750.000000	97.580	-177.5034
8850.000000	97.646	-176.7413
9000.000000	97.978	-176.1152
9120.000000	98.454	-176.7656
9250.000000	99.121	-179.7013
9380.000000	99.749	173.8169
9500.000000	99.997	164.3508
9620.000000	99.671	152.9557
9750.000000	98.554	141.7975
9880.000000	96.800	135.3060
10000.000000	95.016	133.8769
10150.000000	93.081	135.3229
10300.000000	91.512	137.8515
10440.000000	90.207	140.8521
10600.000000	88.838	145.2412
10750.000000	87.686	150.2437
10900.000000	86.678	155.9173
11060.000000	85.769	162.4890
11200.000000	85.114	168.5292
11380.000000	84.459	176.5563
11500.000000	84.139	-177.9912
11720.000000	83.785	-167.9424
11800.000000	83.731	-164.2960
12060.000000	83.852	-152.5934
12200.000000	84.127	-146.5388
12410.000000	84.837	-138.0834
12500.000000	85.261	-134.7748
12650.000000	86.150	-129.8351
12800.000000	87.300	-125.9019
13150.000000	91.006	-124.5114
13200.000000	91.593	-125.8275
13400.000000	93.648	-136.7352
13600.000000	94.632	-155.6399
13800.000000	94.219	-175.2831
14000.000000	92.882	171.2271
14300.000000	90.909	160.6588
14500.000000	90.173	154.0623
14750.000000	89.443	140.8521
