* Measurement data measured by REW V5.20.13
* Source: Primary Sound Capture Driver, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS with no timing reference
* Dated: 09/11/2023 12:16:46 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Ultimate Ears UE6 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	106.963	168.9951
20.299999	106.941	168.5027
20.600000	106.914	167.9987
20.900000	106.882	167.5018
21.200001	106.845	167.0318
21.400000	106.818	166.7398
21.799999	106.765	166.2069
22.000000	106.739	165.9634
22.400000	106.690	165.5109
22.700001	106.657	165.1909
23.000000	106.626	164.8779
23.299999	106.599	164.5635
23.600000	106.573	164.2394
24.000000	106.539	163.7812
24.299999	106.511	163.4163
24.700001	106.468	162.9144
25.000000	106.431	162.5461
25.400000	106.375	162.0927
25.799999	106.319	161.6949
26.200001	106.267	161.3337
26.500000	106.232	161.0635
26.900000	106.188	160.6818
27.200001	106.154	160.3784
27.600000	106.105	159.9691
28.000000	106.052	159.5823
28.500000	105.989	159.1444
29.000000	105.932	158.7216
29.500000	105.878	158.2770
30.000000	105.821	157.8241
30.400000	105.774	157.4850
30.700001	105.739	157.2504
31.100000	105.695	156.9509
31.500000	105.653	156.6467
32.000000	105.600	156.2498
32.500000	105.539	155.8688
33.000000	105.474	155.5482
33.500000	105.413	155.2798
34.000000	105.358	155.0121
34.500000	105.302	154.7160
35.000000	105.243	154.4100
35.500000	105.180	154.1159
36.000000	105.120	153.8201
36.500000	105.059	153.4997
37.000000	104.994	153.1645
37.500000	104.928	152.8446
38.200001	104.840	152.4288
38.700001	104.782	152.1263
39.500000	104.691	151.6483
40.000000	104.636	151.3971
40.599998	104.577	151.1512
41.200001	104.528	150.9272
41.799999	104.483	150.6820
42.500000	104.417	150.3713
43.099998	104.341	150.1866
43.700001	104.263	150.1442
44.400002	104.188	150.0956
45.000000	104.116	149.8920
45.500000	104.033	149.7003
46.200001	103.910	149.5139
46.799999	103.817	149.1659
47.500000	103.640	148.4306
48.200001	103.353	148.3755
48.700001	103.193	149.1595
49.400002	103.207	150.3971
50.000000	103.348	150.3354
50.799999	103.414	148.9387
51.500000	103.337	148.0164
52.200001	103.271	147.6683
53.000000	103.236	147.3340
53.799999	103.181	147.0759
54.500000	103.130	147.0393
55.200001	103.083	147.0425
56.000000	103.019	147.0555
57.000000	102.932	147.0978
58.000000	102.844	147.0392
59.000000	102.753	146.8790
60.000000	102.668	146.6397
60.799999	102.602	146.4035
61.500000	102.545	146.2000
62.200001	102.489	146.0321
63.000000	102.427	145.8777
64.000000	102.346	145.7200
65.000000	102.258	145.6490
66.000000	102.171	145.6346
67.000000	102.085	145.6194
68.000000	102.005	145.5996
69.000000	101.934	145.5326
70.000000	101.868	145.4238
71.000000	101.803	145.2876
72.000000	101.733	145.1649
73.000000	101.662	145.0833
74.000000	101.589	145.0049
75.000000	101.510	144.9391
76.199997	101.413	144.8696
77.500000	101.308	144.7908
78.800003	101.207	144.7400
80.000000	101.122	144.7095
81.199997	101.038	144.6814
82.500000	100.945	144.6847
83.800003	100.853	144.7089
85.000000	100.768	144.7317
86.199997	100.685	144.7488
87.500000	100.599	144.7598
88.500000	100.536	144.7643
90.000000	100.442	144.7875
91.199997	100.369	144.8260
92.500000	100.290	144.8756
93.800003	100.209	144.9317
95.000000	100.131	144.9977
96.199997	100.053	145.0662
97.500000	99.969	145.1259
98.800003	99.882	145.2036
100.000000	99.809	145.3085
101.500000	99.731	145.3966
103.000000	99.650	145.4406
104.400002	99.571	145.5148
106.000000	99.481	145.6422
107.500000	99.396	145.7765
109.000000	99.310	145.9116
110.599998	99.219	146.0591
112.000000	99.142	146.1906
113.800003	99.044	146.3632
115.000000	98.978	146.4944
117.199997	98.860	146.7731
118.000000	98.819	146.8760
120.599998	98.680	147.2181
122.000000	98.604	147.4275
124.099998	98.495	147.7512
125.000000	98.448	147.8882
126.500000	98.368	148.1250
128.000000	98.285	148.3906
131.500000	98.079	149.2238
132.000000	98.049	149.3786
134.000000	97.934	150.1177
136.000000	97.838	151.0690
138.000000	97.782	152.2227
140.000000	97.791	153.4705
143.000000	97.944	154.8640
145.000000	98.082	155.0741
147.500000	98.197	154.6722
150.000000	98.222	154.0903
152.500000	98.200	153.6704
155.000000	98.171	153.3281
157.500000	98.127	152.9270
160.000000	98.056	152.5456
162.500000	97.964	152.2791
165.000000	97.863	152.1360
167.500000	97.761	152.0953
170.000000	97.665	152.1452
172.500000	97.576	152.2555
175.000000	97.487	152.4007
177.500000	97.400	152.5811
180.000000	97.317	152.7687
182.500000	97.238	152.9478
185.000000	97.161	153.1402
187.500000	97.089	153.3550
190.000000	97.021	153.5747
192.500000	96.953	153.7968
195.000000	96.887	154.0273
197.500000	96.823	154.2638
200.000000	96.762	154.4990
203.000000	96.689	154.7870
206.000000	96.618	155.0878
209.000000	96.551	155.3856
212.000000	96.483	155.6735
214.000000	96.437	155.8711
218.000000	96.355	156.2791
220.000000	96.317	156.4844
224.000000	96.239	156.8921
