20.000000	1.254
20.299999	1.268
20.600000	1.287
20.900000	1.305
21.200001	1.323
21.400000	1.335
21.799999	1.358
22.000000	1.369
22.400000	1.390
22.700001	1.406
23.000000	1.420
23.299999	1.433
23.600000	1.446
24.000000	1.462
24.299999	1.474
24.700001	1.489
25.000000	1.499
25.400000	1.512
25.799999	1.524
26.200001	1.535
26.500000	1.543
26.900000	1.553
27.200001	1.560
27.600000	1.568
28.000000	1.575
28.500000	1.583
29.000000	1.590
29.500000	1.596
30.000000	1.603
30.400000	1.610
30.700001	1.616
31.100000	1.625
31.500000	1.635
32.000000	1.647
32.500000	1.655
33.000000	1.657
33.500000	1.654
34.000000	1.647
34.500000	1.639
35.000000	1.632
35.500000	1.625
36.000000	1.619
36.500000	1.611
37.000000	1.603
37.500000	1.594
38.200001	1.582
38.700001	1.573
39.500000	1.559
40.000000	1.550
40.599998	1.542
41.200001	1.535
41.799999	1.534
42.500000	1.538
43.099998	1.547
43.700001	1.556
44.400002	1.562
45.000000	1.560
45.500000	1.551
46.200001	1.528
46.799999	1.502
47.500000	1.472
48.200001	1.450
48.700001	1.443
49.400002	1.445
50.000000	1.456
50.799999	1.473
51.500000	1.485
52.200001	1.492
53.000000	1.496
53.799999	1.498
54.500000	1.501
55.200001	1.506
56.000000	1.515
57.000000	1.527
58.000000	1.540
59.000000	1.550
60.000000	1.553
60.799999	1.551
61.500000	1.547
62.200001	1.541
63.000000	1.536
64.000000	1.531
65.000000	1.529
66.000000	1.528
67.000000	1.525
68.000000	1.519
69.000000	1.509
70.000000	1.497
71.000000	1.484
72.000000	1.471
73.000000	1.460
74.000000	1.451
75.000000	1.444
76.199997	1.437
77.500000	1.433
78.800003	1.432
80.000000	1.431
81.199997	1.428
82.500000	1.422
83.800003	1.412
85.000000	1.402
86.199997	1.390
87.500000	1.379
88.500000	1.371
90.000000	1.362
91.199997	1.356
92.500000	1.347
93.800003	1.336
95.000000	1.324
96.199997	1.311
97.500000	1.298
98.800003	1.286
100.000000	1.273
101.500000	1.253
103.000000	1.231
104.400002	1.212
106.000000	1.192
107.500000	1.177
109.000000	1.165
110.599998	1.153
112.000000	1.142
113.800003	1.129
115.000000	1.121
117.199997	1.108
118.000000	1.104
120.599998	1.095
122.000000	1.089
124.099998	1.079
125.000000	1.075
126.500000	1.065
128.000000	1.054
131.500000	1.021
132.000000	1.016
134.000000	1.001
136.000000	0.994
138.000000	0.997
140.000000	1.009
143.000000	1.042
145.000000	1.069
147.500000	1.098
150.000000	1.112
152.500000	1.112
155.000000	1.101
157.500000	1.086
160.000000	1.070
162.500000	1.057
165.000000	1.050
167.500000	1.049
170.000000	1.052
172.500000	1.053
175.000000	1.049
177.500000	1.043
180.000000	1.036
182.500000	1.027
185.000000	1.016
187.500000	1.004
190.000000	0.990
192.500000	0.977
195.000000	0.963
197.500000	0.949
200.000000	0.934
203.000000	0.920
206.000000	0.911
209.000000	0.908
212.000000	0.906
214.000000	0.904
218.000000	0.895
220.000000	0.889
224.000000	0.879
227.000000	0.874
230.000000	0.872
233.000000	0.874
236.000000	0.878
240.000000	0.885
243.000000	0.891
247.000000	0.896
250.000000	0.898
254.000000	0.900
258.000000	0.901
262.000000	0.902
265.000000	0.902
269.000000	0.904
272.000000	0.905
276.000000	0.907
280.000000	0.910
285.000000	0.916
290.000000	0.927
295.000000	0.942
300.000000	0.960
304.000000	0.976
307.000000	0.988
311.000000	1.004
315.000000	1.021
320.000000	1.041
325.000000	1.060
330.000000	1.077
335.000000	1.093
340.000000	1.107
345.000000	1.119
350.000000	1.130
355.000000	1.139
360.000000	1.148
365.000000	1.156
370.000000	1.163
375.000000	1.169
382.000000	1.179
387.000000	1.185
395.000000	1.194
400.000000	1.200
406.000000	1.208
412.000000	1.217
418.000000	1.225
425.000000	1.234
431.000000	1.239
437.000000	1.242
444.000000	1.245
450.000000	1.249
455.000000	1.252
462.000000	1.256
468.000000	1.257
475.000000	1.258
482.000000	1.258
487.000000	1.257
494.000000	1.255
500.000000	1.253
508.000000	1.249
515.000000	1.243
522.000000	1.237
530.000000	1.230
538.000000	1.225
545.000000	1.222
552.000000	1.219
560.000000	1.217
570.000000	1.216
580.000000	1.215
590.000000	1.215
600.000000	1.217
608.000000	1.218
615.000000	1.219
622.000000	1.218
630.000000	1.216
640.000000	1.210
650.000000	1.202
660.000000	1.194
670.000000	1.186
680.000000	1.178
690.000000	1.168
700.000000	1.157
710.000000	1.145
720.000000	1.132
730.000000	1.119
740.000000	1.107
750.000000	1.098
762.000000	1.091
775.000000	1.085
788.000000	1.082
800.000000	1.082
812.000000	1.083
825.000000	1.086
838.000000	1.092
850.000000	1.099
862.000000	1.111
875.000000	1.129
885.000000	1.146
900.000000	1.175
912.000000	1.200
925.000000	1.227
938.000000	1.255
950.000000	1.285
962.000000	1.321
975.000000	1.370
988.000000	1.427
1000.000000	1.485
1015.000000	1.560
1030.000000	1.635
1044.000000	1.704
1060.000000	1.779
1075.000000	1.850
1090.000000	1.922
1106.000000	2.007
1120.000000	2.086
1138.000000	2.186
1150.000000	2.248
1172.000000	2.344
1180.000000	2.375
1206.000000	2.472
1220.000000	2.528
1241.000000	2.618
1250.000000	2.658
1265.000000	2.725
1280.000000	2.788
1315.000000	2.923
1320.000000	2.941
1340.000000	3.015
1360.000000	3.093
1380.000000	3.174
1400.000000	3.259
1430.000000	3.388
1450.000000	3.472
1475.000000	3.576
1500.000000	3.682
1525.000000	3.796
1550.000000	3.919
1575.000000	4.045
1600.000000	4.170
1625.000000	4.289
1650.000000	4.407
1675.000000	4.525
1700.000000	4.647
1725.000000	4.774
1750.000000	4.905
1775.000000	5.041
1800.000000	5.181
1825.000000	5.324
1850.000000	5.469
1875.000000	5.618
1900.000000	5.775
1925.000000	5.937
1950.000000	6.104
1975.000000	6.274
2000.000000	6.447
2030.000000	6.659
2060.000000	6.876
2090.000000	7.098
2120.000000	7.325
2140.000000	7.480
2180.000000	7.794
2200.000000	7.952
2240.000000	8.271
2270.000000	8.505
2300.000000	8.733
2330.000000	8.952
2360.000000	9.163
2400.000000	9.432
2430.000000	9.621
2470.000000	9.855
2500.000000	10.020
2540.000000	10.230
2580.000000	10.430
2620.000000	10.620
2650.000000	10.755
2690.000000	10.925
2720.000000	11.045
2760.000000	11.194
2800.000000	11.331
2850.000000	11.485
2900.000000	11.620
2950.000000	11.736
3000.000000	11.832
3040.000000	11.894
3070.000000	11.931
3110.000000	11.969
3150.000000	11.992
3200.000000	12.000
3250.000000	11.982
3300.000000	11.938
3350.000000	11.873
3400.000000	11.787
3450.000000	11.684
3500.000000	11.567
3550.000000	11.438
3600.000000	11.302
3650.000000	11.164
3700.000000	11.031
3750.000000	10.902
3820.000000	10.722
3870.000000	10.587
3950.000000	10.360
4000.000000	10.220
4060.000000	10.061
4120.000000	9.908
4180.000000	9.756
4250.000000	9.574
4310.000000	9.419
4370.000000	9.277
4440.000000	9.138
4500.000000	9.046
4550.000000	8.986
4620.000000	8.920
4680.000000	8.874
4750.000000	8.824
4820.000000	8.774
4870.000000	8.739
4940.000000	8.695
5000.000000	8.662
5080.000000	8.624
5150.000000	8.594
5220.000000	8.565
5300.000000	8.530
5380.000000	8.492
5450.000000	8.454
5520.000000	8.409
5600.000000	8.345
5700.000000	8.242
5800.000000	8.114
5900.000000	7.974
6000.000000	7.846
6080.000000	7.761
6150.000000	7.703
6220.000000	7.659
6300.000000	7.626
6400.000000	7.610
6500.000000	7.622
6600.000000	7.660
6700.000000	7.723
6800.000000	7.809
6900.000000	7.915
7000.000000	8.034
7100.000000	8.159
7200.000000	8.282
7300.000000	8.398
7400.000000	8.500
7500.000000	8.581
7620.000000	8.639
7750.000000	8.634
7880.000000	8.535
8000.000000	8.348
8120.000000	8.077
8250.000000	7.716
8380.000000	7.319
8500.000000	6.945
8620.000000	6.575
8750.000000	6.187
8850.000000	5.905
9000.000000	5.510
9120.000000	5.224
9250.000000	4.948
9380.000000	4.710
9500.000000	4.524
9620.000000	4.370
9750.000000	4.238
9880.000000	4.144
10000.000000	4.094
10150.000000	4.079
10300.000000	4.095
10440.000000	4.102
10600.000000	4.046
10750.000000	3.888
10900.000000	3.614
11060.000000	3.221
11200.000000	2.841
11380.000000	2.376
11500.000000	2.117
11720.000000	1.770
11800.000000	1.681
12060.000000	1.489
12200.000000	1.428
12410.000000	1.355
12500.000000	1.317
12650.000000	1.228
12800.000000	1.105
13150.000000	0.747
13200.000000	0.698
13400.000000	0.512
13600.000000	0.328
13800.000000	0.122
14000.000000	-0.098
14300.000000	-0.377
14500.000000	-0.469
14750.000000	-0.439
15000.000000	-0.276
15250.000000	-0.057
15500.000000	0.139
15750.000000	0.268
16000.000000	0.317
16250.000000	0.280
16500.000000	0.147
16750.000000	-0.101
17000.000000	-0.482
17250.000000	-0.960
17500.000000	-1.411
17750.000000	-1.716
18000.000000	-1.844
18250.000000	-1.812
18500.000000	-1.496
18750.000000	-0.782
19000.000000	-0.167
19250.000000	0.297
19500.000000	0.639
19750.000000	0.525
20000.000000	0.525
